Item ID,Name,Collection,Description,Category,Network,Type,Total Supply,Max Supply,Rarity,Creation Fee,Created,Updated,Reviewed,Available,Price,Sold,Sales,Volume,Creator,Beneficiary,URI,URN
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-zombie_suit_feet,Zombie Boots,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Used (and a little bit rancid) but good to go!,feet,ethereum,wearable_v1,227,1000,epic,0,2019-10-28T16:01:38.000Z,2021-01-03T10:35:31.000Z,2019-10-28T16:01:38.000Z,773,0,2021-01-03T10:35:31.000Z,24,5062000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/zombie_suit_feet,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-zombie_suit_lower_body,Zombie Suit Pants,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,"When we say suit, we mean suit. Look your zombie best!",lower_body,ethereum,wearable_v1,292,1000,epic,0,2019-10-28T16:01:38.000Z,2022-02-27T01:56:39.000Z,2019-10-28T16:01:38.000Z,708,0,2022-02-27T01:56:39.000Z,36,10640000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/zombie_suit_lower_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-zombie_suit_mask,Zombie Mask,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,No hiding from the fact that this is one hideous outfit!,mask,ethereum,wearable_v1,301,1000,epic,0,2019-10-28T16:01:38.000Z,2022-05-13T10:24:27.000Z,2019-10-28T16:01:38.000Z,699,0,2022-05-13T10:24:27.000Z,39,10000000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/zombie_suit_mask,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-zombie_suit_upper_body,Zombie Suit,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,"When we say suit, we mean suit. Look your zombie best!",upper_body,ethereum,wearable_v1,302,1000,epic,0,2019-10-28T16:01:38.000Z,2022-02-20T16:11:54.000Z,2019-10-28T16:01:38.000Z,698,0,2022-02-20T16:11:54.000Z,34,20814000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/zombie_suit_upper_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-bride_of_frankie_earring,Spider Earrings,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,It may be someone else's head but that doesn't mean you can't look good,earring,ethereum,wearable_v1,10,10,mythic,0,2019-10-31T15:10:45.000Z,2020-09-13T19:49:22.000Z,2019-10-31T15:10:45.000Z,0,0,2020-09-13T19:49:22.000Z,1,4500000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/bride_of_frankie_earring,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-bride_of_frankie_feet,Bride of Frankie Shoes,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Lurch around slowly in comfort,feet,ethereum,wearable_v1,1,10,mythic,0,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,9,0,,0,0,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/bride_of_frankie_feet,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-bride_of_frankie_hair,Bride of Frankie Hair,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Engineered for style,hair,ethereum,wearable_v1,2,10,mythic,0,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,8,0,,0,0,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/bride_of_frankie_hair,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-bride_of_frankie_lower_body,Bride of Frankie Skirt,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Doubles as a handy waitress outfit,lower_body,ethereum,wearable_v1,1,10,mythic,0,2019-10-31T15:10:45.000Z,2020-05-30T00:35:37.000Z,2019-10-31T15:10:45.000Z,9,0,2020-05-30T00:35:37.000Z,3,19249000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/bride_of_frankie_lower_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-bride_of_frankie_upper_body,Bride of Frankie Suit,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Doubles as a handy waitress outfit,upper_body,ethereum,wearable_v1,2,10,mythic,0,2019-10-31T15:10:45.000Z,2020-05-30T00:36:25.000Z,2019-10-31T15:10:45.000Z,8,0,2020-05-30T00:36:25.000Z,3,19749000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/bride_of_frankie_upper_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-undead_pirate_helmet,Undead Pirate Head,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Even undead pirates need to look their best,helmet,ethereum,wearable_v1,10,10,mythic,0,2019-10-31T15:10:45.000Z,2021-03-14T18:08:16.000Z,2019-10-31T15:10:45.000Z,0,0,2021-03-14T18:08:16.000Z,2,17999000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/undead_pirate_helmet,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-undead_pirate_lower_body,Undead Pirate Pants,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Featuring low rise trousers for maximum comfort,lower_body,ethereum,wearable_v1,10,10,mythic,0,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,2019-10-31T15:10:45.000Z,0,0,,0,0,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/undead_pirate_lower_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-undead_pirate_upper_body,Undead Pirate Torso,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,"Almost a body, but you get the drift",upper_body,ethereum,wearable_v1,10,10,mythic,0,2019-10-31T15:10:45.000Z,2020-02-20T16:14:54.000Z,2019-10-31T15:10:45.000Z,0,0,2020-02-20T16:14:54.000Z,2,52000000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/undead_pirate_upper_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-vampire_feet,Vampire Shoes,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Not that you’ll need them with all that floating around,feet,ethereum,wearable_v1,100,100,legendary,0,2019-10-31T15:10:45.000Z,2021-05-17T14:11:34.000Z,2019-10-31T15:10:45.000Z,0,0,2021-05-17T14:11:34.000Z,13,8450000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/vampire_feet,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-vampire_hair,Vampire Hair,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Classic slick style befitting the Prince of Darkness,hair,ethereum,wearable_v1,100,100,legendary,0,2019-10-31T15:10:45.000Z,2021-01-03T10:35:31.000Z,2019-10-31T15:10:45.000Z,0,0,2021-01-03T10:35:31.000Z,12,9124000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/vampire_hair,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-vampire_lower_body,Vampire Pants,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Tailored trousers with quick-morph bat fabric,lower_body,ethereum,wearable_v1,100,100,legendary,0,2019-10-31T15:10:45.000Z,2020-07-24T07:21:19.000Z,2019-10-31T15:10:45.000Z,0,0,2020-07-24T07:21:19.000Z,9,8086000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/vampire_lower_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-vampire_upper_body,Vampire Suit,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Check out that fancy cape!,upper_body,ethereum,wearable_v1,100,100,legendary,0,2019-10-31T15:10:45.000Z,2021-02-21T03:16:19.000Z,2019-10-31T15:10:45.000Z,0,0,2021-02-21T03:16:19.000Z,35,36775000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/vampire_upper_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-witch_feet,Witch Shoes,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,An excellent covering for your cloven demon' hooves,feet,ethereum,wearable_v1,34,1000,epic,0,2019-10-31T15:10:45.000Z,2020-12-16T03:04:41.000Z,2019-10-31T15:10:45.000Z,966,0,2020-12-16T03:04:41.000Z,4,930000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/witch_feet,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-witch_hat,Witch Hat,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,Witch hat? This one,hat,ethereum,wearable_v1,53,1000,epic,0,2019-10-31T15:10:45.000Z,2021-11-25T16:19:23.000Z,2019-10-31T15:10:45.000Z,947,0,2021-11-25T16:19:23.000Z,14,5370000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/witch_hat,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-witch_lower_body,Witch Skirt,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,"Designed to withstand burnings, drownings and ritual stonings",lower_body,ethereum,wearable_v1,39,1000,epic,0,2019-10-31T15:10:45.000Z,2020-12-16T03:10:01.000Z,2019-10-31T15:10:45.000Z,961,0,2020-12-16T03:10:01.000Z,9,2779000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/witch_lower_body,
0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2-witch_upper_body,Witch Suit,0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2,"Designed to withstand burnings, drownings and ritual stonings",upper_body,ethereum,wearable_v1,46,1000,epic,0,2019-10-31T15:10:45.000Z,2020-12-16T03:11:05.000Z,2019-10-31T15:10:45.000Z,954,0,2020-12-16T03:11:05.000Z,12,3995000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,dcl://halloween_2019/witch_upper_body,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-asian_fox,Asian Fox Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,52,100,legendary,0,2019-11-14T17:54:54.000Z,2021-08-12T15:50:03.000Z,2019-11-14T17:54:54.000Z,48,0,2021-08-12T15:50:03.000Z,12,78348000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/asian_fox,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-bird_mask,Bird Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,27,100,legendary,0,2019-11-14T17:54:54.000Z,2020-10-28T10:01:45.000Z,2019-11-14T17:54:54.000Z,73,0,2020-10-28T10:01:45.000Z,8,16100000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/bird_mask,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-classic_mask,Classic Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,25,100,legendary,0,2019-11-14T17:54:54.000Z,2020-10-22T21:44:24.000Z,2019-11-14T17:54:54.000Z,75,0,2020-10-22T21:44:24.000Z,1,3500000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/classic_mask,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-clown_nose,Clown Nose,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,4,100,legendary,0,2019-11-14T17:54:54.000Z,2019-11-14T17:54:54.000Z,2019-11-14T17:54:54.000Z,96,0,,0,0,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/clown_nose,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-killer_mask,Killer Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,20,100,legendary,0,2019-11-14T17:54:54.000Z,2021-01-02T02:00:40.000Z,2019-11-14T17:54:54.000Z,80,0,2021-01-02T02:00:40.000Z,2,15500000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/killer_mask,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-serial_killer_mask,Serial Killer Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,41,100,legendary,0,2019-11-14T17:54:54.000Z,2020-03-27T17:15:52.000Z,2019-11-14T17:54:54.000Z,59,0,2020-03-27T17:15:52.000Z,4,9899000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/serial_killer_mask,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-theater_mask,Theater,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,5,100,legendary,0,2019-11-14T17:54:54.000Z,2019-11-14T17:54:54.000Z,2019-11-14T17:54:54.000Z,95,0,,0,0,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/theater_mask,
0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd-tropical_mask,Tropical Mask,0xc04528c14c8ffd84c7c1fb6719b4a89853035cdd,,mask,ethereum,wearable_v1,18,100,legendary,0,2019-11-14T17:54:54.000Z,2020-02-23T04:13:53.000Z,2019-11-14T17:54:54.000Z,82,0,2020-02-23T04:13:53.000Z,1,2300000000000000000000,0x93a7c46443901c2ea2fc1263a4d076f470695d3a,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/exclusive_masks/wearables/tropical_mask,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-8bit_sweater_upper_body,8 Bit Christmas Sweater,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Even in virtual worlds there's no escape from the Xmas jumper.,upper_body,ethereum,wearable_v1,4,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,6,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/8bit_sweater_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-cyber_xmas_eyewear,Christmas Neon Eyewear,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Hack the herald angels sing!,eyewear,ethereum,wearable_v1,5,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,5,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/cyber_xmas_eyewear,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-f_cyber_suit_lower_body,Cyber Pants,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Tron's a Xmas movie right?,lower_body,ethereum,wearable_v1,4,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,6,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/f_cyber_suit_lower_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-f_cyber_suit_upper_body,Cyber Suit,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Tron's a Xmas movie right?,upper_body,ethereum,wearable_v1,4,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,6,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/f_cyber_suit_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-f_cyber_xmas_helmet,Cyber Xmas Helmet,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Hack the herald angels sing!,helmet,ethereum,wearable_v1,2,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,8,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/f_cyber_xmas_helmet,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-f_led_suit_lower_body,Led Pants,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Why just put up Xmas lights when you can wear them?,lower_body,ethereum,wearable_v1,0,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,10,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/f_led_suit_lower_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-f_led_suit_upper_body,Led Suit,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Why just put up Xmas lights when you can wear them?,upper_body,ethereum,wearable_v1,0,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,10,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/f_led_suit_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-m_cyber_suit_lower_body,Cyber Pants,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Tron's a Xmas movie right?,lower_body,ethereum,wearable_v1,10,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,0,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/m_cyber_suit_lower_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-m_cyber_suit_upper_body,Cyber Suit,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Tron's a Xmas movie right?,upper_body,ethereum,wearable_v1,10,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,0,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/m_cyber_suit_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-m_cyber_xmas_helmet,Cyber Xmas Helmet,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Hack the herald angels sing!,helmet,ethereum,wearable_v1,10,10,mythic,0,2019-12-28T00:07:04.000Z,2020-03-24T02:40:44.000Z,2019-12-28T00:07:04.000Z,0,0,2020-03-24T02:40:44.000Z,1,7700000000000000000000,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/m_cyber_xmas_helmet,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-m_led_suit_lower_body,Led Pants,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Why just put up Xmas lights when you can wear them?,lower_body,ethereum,wearable_v1,7,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,3,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/m_led_suit_lower_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-m_led_suit_upper_body,Led Suit,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Why just put up Xmas lights when you can wear them?,upper_body,ethereum,wearable_v1,7,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,3,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/m_led_suit_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-pixel_sweater_upper_body,Pixel Christmas Sweater,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Even in virtual worlds there's no escape from the Xmas jumper.,upper_body,ethereum,wearable_v1,2,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,8,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/pixel_sweater_upper_body,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-santa_facial_hair,Santa Beard,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Santa's beard. Fake or real?,facial_hair,ethereum,wearable_v1,4,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,6,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/santa_facial_hair,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-sledge_sockets_feet,Sledge Shoes,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,We don't recommend them for ice skating.,feet,ethereum,wearable_v1,10,10,mythic,0,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,2019-12-28T00:07:04.000Z,0,0,,0,0,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/sledge_sockets_feet,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-snowflake_earring,Snowflake Earrings,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Get 'em before they melt!,earring,ethereum,wearable_v1,88,1000,epic,0,2019-12-28T00:07:04.000Z,2020-07-20T20:59:02.000Z,2019-12-28T00:07:04.000Z,912,0,2020-07-20T20:59:02.000Z,14,4594000000000000000000,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/snowflake_earring,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-xmas_ball_earring,Christmas Ball Earring,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,Ding dong merrily on ears!,earring,ethereum,wearable_v1,157,1000,epic,0,2019-12-28T00:07:04.000Z,2020-07-20T04:42:41.000Z,2019-12-28T00:07:04.000Z,843,0,2020-07-20T04:42:41.000Z,17,3754000000000000000000,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/xmas_ball_earring,
0xc3af02c0fd486c8e9da5788b915d6fff3f049866-xmas_blue_hat,Christmas Blue Hat,0xc3af02c0fd486c8e9da5788b915d6fff3f049866,"Have a blue, blue, blue, blue Christmas",hat,ethereum,wearable_v1,4,1000,epic,0,2019-12-28T00:07:04.000Z,2020-05-26T02:03:53.000Z,2019-12-28T00:07:04.000Z,996,0,2020-05-26T02:03:53.000Z,1,8000000000000000000000,0xfc225a7891462f51bf3002e02c68f2c5caf937d3,0x0000000000000000000000000000000000000000,https://wearable-api.decentraland.org/v2/standards/erc721-metadata/collections/xmas_2019/wearables/xmas_blue_hat,
